key,Title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,Abstract,notes,doi,keywords,pubmed_id,pmc_id;;;;;;;;;;;;;;;;;;;
"rayyan-358097760,Video-Based Learning Recommender Systems: A Systematic Literature Review,2024,,,Ieee Transactions on Learning Technologies,1939-1382,17,,485-497,""Aouifi, Houssam El and Hajji, Mohamed El and Es-Saady, Youssef and Douzi, Hassan"",,,,,""Recently, using videos as a learning resource has received a lot of attention and turned widely exploited as an effective learning tool. With the rapid spread of instructional videos, the number of these tools in all disciplines is becoming very high. It is fractious for learners to find video courses adapted to their needs. Recommender system is an important tool";" it can help learners for better navigation and better guidance to access and reach information and interesting videos content and restrict the number of choices provided. This article presents results of a systematic literature review on video-based learning recommender systems. This systematic literature review included the papers indexed in five scientific digital libraries and published between 2009 and 2023. Our review focuses on examining both the technical and pedagogical aspects of video-based learning recommender systems. In terms of technical aspects, we analyze the most commonly used recommendation approaches in video-based learning, as well as additional methods and techniques employed to enhance the effectiveness of video-based learning recommendations. We also explore the variables and data sources that have been investigated in the process of recommending videos for learning purposes, along with the evaluation metrics used to assess the performance of these systems. Regarding the pedagogical aspects, we investigate the learning environments where these systems have been implemented, the subjects and educational programs that hold primary importance in video-based learning recommendations, and the overall learning process."","""",10.1109/TLT.2023.3313391,E-learning educational video learning outcomes learning process MOOC recommender systems (RSs) sy...";Research-Areas = Computer Science Education & Educational Research;Web-of-Science-Categories = Computer Science;Interdisciplinary Applications Education & Educational Research;Author-Email = houssam.elaouifi@edu.uiz.ac.ma m.elhajji@uiz.ac.ma y.essaady@uiz.ac.ma h.douzi@uiz...;Affiliations = Ibn Zohr University of Agadir,,;;;;;;;;;;;;;
"rayyan-358097761,Recommender System Techniques and Approaches to Improve the Modern Learning Challenges,2021,,,,,,,114-143,""Aravindha, Ramanan S."",,,IGI GLOBAL,""701 E Chocolate Ave, Ste 200, Hersey, Pa 17033-1240 USA"",""Recommendation systems have been developed from the web. These recommendation systems are useful in collecting information from an available set of sources for a user's preferences. The information can be acquired from user's collection of details to share, to review, to do positive ratings by monitoring the user's behavior to improve the quality of top `N' recommendations. Now if we come to modern learning system, it has good framework to influence the training factors from the data, triggers, and learner's preferences. Modern learning can be compared to online learning which carries to the future needs. Modern learning can be instituted in schools, engineering colleges, and working campus. The modern learning system combines interrelated data, processes, and resources to create a system of interdependencies that work together, adapting to changing business needs. These interdependencies include multi-level dynamics driven by the organization, training professionals, technological advances, and the learners themselves."",""S, Aravindharamanan/0009-0006-1101-4143 , Number-of-Cited-References = 44 , Times-Cited = 0 , Usage-Count-Last-180-days = 0 , Usage-Count-Since-2013 = 4 , Doc-Delivery-Number = BT8BE , Web-of-Science-Index = Book Citation Index – Social Sciences & Humanities (BKCI-SSH)";" Book Citation Index – Science (BKCI-S)"",10.4018/978-1-7998-5009-0.ch005,"""",,";;;;;;;;;;;;;;;;;;
"rayyan-358097762,Learning actor ontology for a personalised recommendation in massive open online courses,2020,,,International Journal of Technology Enhanced Learning,""1753-5255 , EISSN = 1753-5263"",12,4,390-410,""Assami, Sara and Daoudi, Najima and Ajhoun, Rachida"",,,,,""Massive Open Online Courses revolutionised online learning and instigated research on information and communication technologies for learning to enhance the learner experience and increase his engagement level. In earlier research, we identified the recommendation criteria that could be used to recommend suitable MOOCs for the learner's needs and motivations. Thus, criteria like the level of knowledge, competences and the pace of learning introduced by MOOCs and preferred by learners will be matched by a personalised recommender system. In this paper, we model the Learning Actor ontology to be used for this matching process. It is a domain ontology that was developed by following the phases of the on-to-knowledge methodology: feasibility study, kickoff phase, refinement phase, evaluation and validation phase and, finally, the maintenance phase. At last, we obtained the learning ontology that describes the ``learning actor '' major class by using a complex definition of characteristics and their relationship and range of values."","""",10.1504/IJTEL.2020.110048,MOOC massive open online course recommender system personalised recommendation learning actor ont...";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = saraassami@gmail.com daoudinajima@yahoo.fr r.ajhoun@um5s.net.ma;Affiliations = Mohammed V University in Rabat,,;;;;;;;;;;;;;;;
"rayyan-358097763,Implementation of a Machine Learning-Based MOOC Recommender System Using Learner Motivation Prediction,2022,,,International Journal of Engineering Pedagogy,2192-4880,12,5,68-85,""Assami, Sara and Daoudi, Najima and Ajhoun, Rachida"",,,,,""phenomenon of high dropout rates has been the concern of MOOC providers and educators since the emergence of this disruptive technology in online learning. This led to the focus on learner motivation studies from different aspects like demotivation signs detection, learning path personalization and course recommendation. Our paper aims to predict learner motivation for MOOCs to select the right MOOC for the right learner. Accordingly, we predict the motivation in an educational data mining approach by extracting and preprocessing learners' navigation traces on a MOOC platform, and building a Machine Learning model that predicts accurately a given learner's motivation for a MOOC. The comparison of the performance of four supervised learning algorithms resulted in the selection of the Random Forest classifier as the best modeling technique for motivation prediction with an accuracy of 95\%. Afterward, we test the Machine Learning-based recommendation function for learners of the MOOC platform dataset to recommend the Top-10 MOOCs suitable for the target learner. Finally, further research on learner characteristics considered in recommender systems could enlarge the recommendation scope of MOOCs and maintain learner motivation."","""",10.3991/ijep.v12i5.30523,MOOC recommender system machine learning learner motivation learning analytics course recommendat...";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education;Scientific Disciplines;Author-Email = sara.assami@um5r.ac.ma ndaoudia@esi.ac.ma rachida.ajhouna@ensias.um5.ac.ma;Affiliations = Mohammed V University in Rabat,,;;;;;;;;;;;;;;
"rayyan-358097764,Tracking English language learners' progress through a gamified social visualisation tool to increase motivation and performance,2022,,,International Journal of Technology Enhanced Learning,""1753-5255 , EISSN = 1753-5263"",14,3,286-306,""Bagunaid, Wala and Meccawy, Maram and Meccawy, Zilal and Allinjawi, Arwa A."",,,,,""Students need to monitor their progress constantly to improve their performance, and with large classes at university level education, both online and offline, most instructors are not able to provide individual students with progress reports other than separate assignments or exam results. Some e-learning systems track students' progress"; however, these traditional personalised e-learning systems hide students' data;" thus, students are not provided with the full picture of their progress and are unable to position themselves among their peers. This research aims to introduce a way to track English language learners' progress through an interactive gamified social visualisation tool in the form of a car race game without jeopardising student privacy or hiding crucial progress information. The results of this study showed that social comparison of students' progress and the gamification aspects of the tool made students more engaged and motivated to win the race, which affected their academic performance positively."","""",10.1504/IJTEL.2022.123652,personalisation user modelling open social student modelling social visualisation motivation gami...";Keywords-Plus = FORMATIVE ASSESSMENT GAMIFICATION ENGAGEMENT EDUCATION;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = Bajunaid.w@gmail.com mmeccawy@kau.edu.sa zmeccawy@kau.edu.sa aallinjawi@kau.edu.sa;Affiliations = King Abdulaziz University King Abdulaziz University,,;;;;;;;;;;;;
"rayyan-358097765,The Effect of Critical Reading Skills on the Evaluation Skills of the Creative Reading Process,2020,,,Eurasian Journal of Educational Research,""1302-597X , EISSN = 2528-8911"",,88,199-224,""Baki, Yasemin"",,,,,""Purpose: To raise authentically creative individuals, it is compulsory to employ contemporary reading methods. Although critical reading, which is the main medium for accessing the right knowledge, is defined as a sub-category for creative reading in which high cognitive processes are involved, the connection between these has not been clearly put forward. This study aimed at examining the effect of critical reading skills of 5th grade learners on their evaluation skills of creative reading process, and the role of gender in this effect through structural equation modelling. Research Methods: The study was supported by relational screening model. The study group was formed by simple random sampling and composed of 265 5th grade learners. The data were collected through the Scale for the Evaluation of Creative Reading Process and the Critical Reading Scale. SPSS 23, AMOS 22.0, and structural equation modeling were utilized for data analysis. Maximum Likelihood method was selected in the estimation of parameters related to models which were formed for examining the effect of critical reading skills on the evaluation of creative reading process and the role of gender. To this end, fit indices (chi(2)/df, CFI, GFI, TLI, NFI, IFI, RMSEA, and SRMR) were used. Findings: The study demonstrated that all hypotheses models were valid";" critical reading skills explained the evaluation skills of creative reading process by 57\%, and that they had a direct and strong impact on the evaluation skills of the critical reading process. In the female-learner model, critical reading skills affected the evaluation skills by 43\%, whereas the male-learner model explained this effect by 67\%. In addition, both models bear a direct and strong impact. Implications for Research and Practice: The results of the study reveal that critical reading skill is a significant predictor for the evaluation of the creative reading process. It can be stated that the evaluation skills of the creative reading process may improve in conjunction with the development of critical reading skills. (C) 2020 Ani Publishing Ltd. All rights reserved"","""",10.14689/ejer.2020.88.9,Critical reading creative reading gender 5th-grade learners";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = ysmnbaki@gmail.com;Affiliations = Recep Tayyip Erdogan University;Number-of-Cited-References = 103;Times-Cited = 4;Usage-Count-Last-180-days = 0;Usage-Count-Since-2013 = 33;Journal-ISO = Egit. Arast.;Doc-Delivery-Number = MY7ZT;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;;;
"rayyan-358097766,""Building the Future of Education with Learning Analytics, Personalization and Collaboration An Interview with Dr Elvira Popescu"",2024,,,Bulletin of the Technical Committee on Learning Technology,2306-0212,24,1,1-6,""Barreto, Tamara Marie and Cheung, Cathy"",,,,,""Embracing the future of education involves harnessing the power of learning analytics, personalization, and collaboration. Learning analytics enables educators to glean valuable insights from student data, tailors learning experiences to individual needs, and fosters interactive learning environments. Dr. Elvira Popescu is a distinguished Full Professor at the Computers and Information Technology Department, University of Craiova, Romania. Her extensive research portfolio encompasses technology- enhanced learning, adaptive educational systems, learner modeling, computer-supported collaborative learning, learning analytics, and intelligent and distributed computing."","""",10.1109/IEEECONF59524.2023.10476794,Expert Interview Personalized Education Intelligent Learning Environment Learning Style Learning ...";Keywords-Plus = STYLES;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = tamaramariebarreto@gmail.com Cathy.Cheung@anu.edu.au;Affiliations = Australian National University;Number-of-Cited-References = 8;Times-Cited = 0;Usage-Count-Last-180-days = 0;Usage-Count-Since-2013 = 2;Journal-ISO = Bull. Tech. Comm. Learn. Technol.;Doc-Delivery-Number = L4P1Z;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;;;
"rayyan-358097767,Concept Maps and Open Learner Models in a Computer Networking Course,2025,,,Ieee Transactions on Education,""0018-9359 , EISSN = 1557-9638"",,,,""Barria-Pineda, Jordan and Menon, Pratibha and Guerra, Julio and Brusilovsky, Peter"",,,,,""Contribution: We explored the effects of using concept maps for the instruction of a college-level telecommunications course, as both the ``backbone '' structure of the traditional lectures and a navigational support feature within an online independent practice support system, on students' final learning gains and engagement with the learning content Background: The usage of concept maps as an instructional aid has proved beneficial across a range of disciplines";" however, studies that support this in a computer science education context and by combining holistic data coming from both online activity logs and the physical classroom are scarce Research Question: How do students use concept maps to support their learning in a Telecommunications class and how do usage patterns correlate with their final learning and their perception of the usefulness of this educational tool? Methodology: We ran a three-year classroom experiment where we collected data from 1) interactions with the online concept map system and 2) their perceptions of the concept maps' usefulness and understandability. Regarding the experiment design, during lectures, the instructor used concept maps to highlight course concepts and their relationships. In the independent practice context, interactive concept maps helped students choose relevant practice content to work on and served as an OLM to visualize individual-and class-level progress in mastering course concepts Findings: We found that having access to concept maps that present a holistic view of course concepts in both study contexts improved students' ability to answer questions that required the application of conceptual knowledge. We also found that the use of the concept map system was correlated with an increase in students' positive perceptions of the usefulness of the intervention, both at a lecture level and at a practice level, but also with their actual engagement with working with the educational content offered by the learning platform."","""",""10.1109/TE.2025.3593411 , EarlyAccessDate = AUG 2025"",Reviews Surveys Telecommunications Navigation Peer-to-peer computing Monitoring Distance measurem...";Keywords-Plus = NAVIGATION SUPPORT KNOWLEDGE DESIGN;Research-Areas = Education & Educational Research Engineering;Web-of-Science-Categories = Education;Scientific Disciplines Engineering;Electrical & Electronic;Author-Email = jab464@pitt.edu menon@pennwest.edu jguerra@inf.uach.cl peterb@pitt.edu;Affiliations = Pennsylvania Commonwealth System of Higher Education (PCSHE) University of Pittsbu...,,;;;;;;;;;;;
"rayyan-358097768,Advances in personalised recommendation of learning objects based on the set covering problem using ontology,2024,,,International Journal of Learning Technology,""1477-8386 , EISSN = 1741-8119"",19,1,,""Belizario Jr, Clarivando Francisco and Dorca, Fabiano Azevedo and de Assis, Luciana Pereira and Andrade, Alessandro Vivas"",,,,,""Loop-based intelligent tutoring systems (ITSs) support the learning process using a step-by-step problem-solving approach. A limitation of ITSs is that few contents are compatible with this approach. On the other hand, recommendation systems can recommend different types of content but ignore the fine-grained concepts typical of the step-by-step approach. This work contributes to the solution of this state-of-the-art challenge by proposing an approach for the recommendation of learning objects from different areas of knowledge, considering the refined concepts of ITSs. To deal with this challenge, we formulate the learning object recommendation problem as the set covering problem that belongs to the NP-hard class problems. An exact algorithm and a greedy heuristic were properly adapted, resulting in a promising approach to solve these problems, as shown by the results. This resulted in more personalised content for students using collaborative filtering and an ontology that models their knowledge, learning styles and search parameters."","""",10.1504/IJLT.2024.137898,learning objects recommendation personalised recommendation collaborative filtering ontology set ...";Keywords-Plus = OPTIMIZATION SYSTEMS STYLES;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = clarivando@ufu.br fabianodor@ufu.br lpassis@ufvjm.edu.br alessandrovivas@ufvjm.edu.br;Affiliations = Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM);Funding-Acknowledgement = Coordination for the Improvement of Higher Education Personnel - Brazil...;Funding-Text = This study was financed in part by the Coordination for the Improvement of Higher ...;and it was supported by the National Council for Scientific and Technological Development (CNPq G...;Number-of-Cited-References = 43;Times-Cited = 0;Usage-Count-Last-180-days = 0;Usage-Count-Since-2013 = 4;Journal-ISO = Int. J. Learn. Technol.;Doc-Delivery-Number = NE4K1;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;
"rayyan-358097769,Intelligent Chatbot-LDA Recommender System,2020,,,International Journal of Emerging Technologies in Learning,1863-0383,15,20,4-20,""Benjelloun Touimi, Yassine and Hadioui, Abdeladim and El Faddouli, Noureddine and Bennani, Samir"",,,,,""With the proliferation of distance platforms, in particular that of an open access such as Massive Online Open Courses (MOOC), the learner finds himself overwhelmed with data which are not all efficient for his interest. Besides, the MOOC has tools that allow learners to seek information, express their ideas, and participate in discussions in an online forum. This tool is a huge repository of rich data, which continues to evolve, however its exploitation is fiddly in the search for information relevant to the learner. Similarly, the task of the tutor seems to be difficult in management of a large number of learners. To this end, the development of a Chatbot able to meet the requests of learners in a natural language is necessary to the deroulement a course in the MOOC. The ChatBot plays the role of assistant and guide for the learners and for the tutors. However, ChatBot responses come from a knowledge base, which must be relevant. Knowledge extraction to answer questions is a difficult task due to the number of MOOC participants. Learners' interactions with the MOOC platform generate massive information, particularly in discussion forums by seeking answers to their questions. Identifying and extracting knowledge from online forums requires collaborative interactions between learners. In this article we propose a new approach to answer learners' questions in a relevant and instantaneous way in a ChatBot in natural language. Our model is based on the LDA Bayesian statistical method, applied to threads posted in the forum and classifies them to provide the learner with a rich semantic response. These threads taken from the discussion forum in the form of knowledge will enrich the ChatBot knowledge database. In parallel, we will map the extracted knowledge to ontology, to provide the learner with pedagogical resources that will serve as learning support."","""",10.3991/ijet.v15i20.15657,Mooc ChatBot Forum Discussion Latent Dirichlet Allocation Knowledge extraction ontology";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = yassine.benjelloune.touimi@gmail.com;Affiliations = Mohammed V University in Rabat,,;;;;;;;;;;;;;;;
"rayyan-358097770,Adaptive Help System Based on Learners `Digital Traces' and Learning Styles,2021,,,International Journal of Emerging Technologies in Learning,1863-0383,16,10,288-294,""Bentaib, Mohssine and Aitdaoud, Mohammed and Namir, Abdelwahed and Talbi, Mohammed"",,,,,""Learning management system (LMS) such as Claroline, Ganesha, Chamilo, Moodie, are commonly and well used in e-education (e-learning). Most of theTechnology Enhanced Learning (TEL) focus on supporting teachers in the creation and organization of online courses. However, in general, they do not consider individual differences of each learner. In addition, they do not provide enough indicators which will help to track the learners. In this paper, we investigate the benefits of integrating learning styles in the Web-based educational systems. Also, we are interested in the use of interaction traces in order to address the lack of feedback between the learner and the teacher. Generally, we aim to offer a tool that allows the tutor and the instructional designer to interpret learner courses, in order to provide help as needed for each individual."","""",10.3991/ijet.v16i10.19839,TEL data mining Learning Styles traces interactions user profile";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = m.bentaib@gmail.com;Affiliations = Hassan II University of Casablanca,,;;;;;;;;;;;;;;;
